date,f
2022-05-06,0.5943408571428572
2022-05-07,0.5929136428571429
2022-05-08,0.5914864285714286
2022-05-09,0.5900592142857143
2022-05-10,0.588632
2022-05-11,0.5880680714285714
2022-05-12,0.5875041428571429
2022-05-13,0.5869402142857143
2022-05-14,0.5863762857142858
2022-05-15,0.5858123571428572
2022-05-16,0.5852484285714287
2022-05-17,0.5846845
2022-05-18,0.5850635000000001
2022-05-19,0.5854425000000001
2022-05-20,0.5858215000000001
2022-05-21,0.5862005
2022-05-22,0.5865795
2022-05-23,0.5869585
2022-05-24,0.5873375000000001
2022-05-25,0.5859585
2022-05-26,0.5845795
2022-05-27,0.5832005
2022-05-28,0.5818215
2022-05-29,0.5804425
2022-05-30,0.5790635
2022-05-31,0.5776844999999999
2022-06-01,0.5771292142857142
2022-06-02,0.5765739285714285
2022-06-03,0.5760186428571428
2022-06-04,0.5754633571428571
2022-06-05,0.5749080714285714
2022-06-06,0.5743527857142857
2022-06-07,0.5737975
2022-06-08,0.5736771428571428
2022-06-09,0.5735567857142857
2022-06-10,0.5734364285714285
2022-06-11,0.5733160714285714
2022-06-12,0.5731957142857143
2022-06-13,0.5730753571428572
2022-06-14,0.572955
2022-06-15,0.5663485
2022-06-16,0.559742
2022-06-17,0.5531355
2022-06-18,0.5465289999999999
2022-06-19,0.5399225
2022-06-20,0.5333159999999999
2022-06-21,0.5267094999999999
2022-06-22,0.5196949999999999
2022-06-23,0.5126805
2022-06-24,0.505666
2022-06-25,0.49865149999999997
2022-06-26,0.491637
2022-06-27,0.4846225
2022-06-28,0.47760800000000003
2022-06-29,0.48397557142857145
2022-06-30,0.49034314285714287
2022-07-01,0.4967107142857143
2022-07-02,0.5030782857142857
2022-07-03,0.5094458571428572
2022-07-04,0.5158134285714285
2022-07-05,0.522181
2022-07-06,0.5232206428571429
2022-07-07,0.5242602857142857
2022-07-08,0.5252999285714286
2022-07-09,0.5263395714285715
2022-07-10,0.5273792142857143
2022-07-11,0.5284188571428572
2022-07-12,0.5294585
2022-07-13,0.5268972857142857
2022-07-14,0.5243360714285715
2022-07-15,0.5217748571428572
2022-07-16,0.5192136428571429
2022-07-17,0.5166524285714286
2022-07-18,0.5140912142857144
2022-07-19,0.51153
2022-07-20,0.5068208571428572
2022-07-21,0.5021117142857143
2022-07-22,0.49740257142857147
2022-07-23,0.49269342857142856
2022-07-24,0.4879842857142857
2022-07-25,0.48327514285714285
2022-07-26,0.478566
2022-07-27,0.47833292857142856
2022-07-28,0.47809985714285713
2022-07-29,0.4778667857142857
2022-07-30,0.4776337142857143
2022-07-31,0.47740064285714284
2022-08-01,0.4771675714285714
2022-08-02,0.4769345
2022-08-03,0.472224
2022-08-04,0.4675135
2022-08-05,0.462803
2022-08-06,0.4580925
2022-08-07,0.453382
2022-08-08,0.44867150000000006
2022-08-09,0.44396100000000005
2022-08-10,0.4423679285714286
2022-08-11,0.4407748571428572
2022-08-12,0.43918178571428573
2022-08-13,0.43758871428571433
2022-08-14,0.4359956428571429
2022-08-15,0.43440257142857147
2022-08-16,0.4328095
2022-08-17,0.43124235714285714
2022-08-18,0.4296752142857143
2022-08-19,0.42810807142857144
2022-08-20,0.4265409285714286
2022-08-21,0.42497378571428573
2022-08-22,0.4234066428571429
2022-08-23,0.42183950000000003
2022-08-24,0.4188215
